master_name,master_file_path,created_by_proc_name,created_by_proc_path,used_in_proc_name,used_in_proc_path
SA_PAYROLL_JOB_WG,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_payroll_job_wg.mas,,,,
SA_PAYROLL_WG_DATA_TEMP,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_payroll_wg_data_temp.mas,,,,
SA_SECURITY_CONTROL,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_security_control.mas,,,,
SA_SHIFT_TRADE_TRACKING,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_shift_trade_tracking.mas,,,,
SA_SHIFT_TRADE_TRACKING_VW,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_shift_trade_tracking_vw.mas,,,,
SA_STOREDPROC,output\EDA\EDASERVE\ops_analytics\data\master\airport\sa_storedproc.mas,,,,
SHIFT,output\EDA\EDASERVE\ops_analytics\data\master\airport\shift.mas,,,,
SHIFTCATEGORY,output\EDA\EDASERVE\ops_analytics\data\master\airport\shiftcategory.mas,,,,
sita_file,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file.mas,,,sita_file_bag_dtl_w,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file_bag_dtl_w.mas
sita_file,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file.mas,,,sita_file_psgr_flight_leg,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file_psgr_flight_leg.mas
sita_file_bag_dtl_w,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file_bag_dtl_w.mas,,,,
SITA_FILE_PSGR_DTL_W,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file_psgr_dtl_w.mas,,,,
sita_file_psgr_flight_leg,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_file_psgr_flight_leg.mas,,,,
SITA_MASTER_DETAILED,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_master_detailed.mas,,,,
SITA_MASTER_DETAIL_DELETE,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_master_detail_delete.mas,,,,
SITA_MASTER_REPORT,output\EDA\EDASERVE\ops_analytics\data\master\airport\sita_master_report.mas,,,,
SLVW_V_BOOKED_OD_DAILY,output\EDA\EDASERVE\ops_analytics\data\master\airport\slvw_v_booked_od_daily.mas,,,,
SM_ACCESS_LEVEL,output\EDA\EDASERVE\ops_analytics\data\master\airport\sm_access_level.mas,,,,
SM_DM_CONTROL,output\EDA\EDASERVE\ops_analytics\data\master\airport\sm_dm_control.mas,,,,
SM_DM_STATUS,output\EDA\EDASERVE\ops_analytics\data\master\airport\sm_dm_status.mas,,,,
SM_USER_ACCESS_LEVEL,output\EDA\EDASERVE\ops_analytics\data\master\airport\sm_user_access_level.mas,,,,
SOC_FLIGHT_FACT,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact.mas,,,,
SOC_FLIGHT_FACT_AC_WOR_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_ac_wor_v.mas,,,,
SOC_FLIGHT_FACT_ALL_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_all_v.mas,,,,
SOC_FLIGHT_FACT_ALL_WOR_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_all_wor_v.mas,,,,
SOC_FLIGHT_FACT_QK_ZX,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_qk_zx.mas,,,,
SOC_FLIGHT_FACT_QK_ZX_WOR_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_qk_zx_wor_v.mas,,,,
SOC_FLIGHT_FACT_ZX_WOR_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_flight_fact_zx_wor_v.mas,,,,
SOC_PAX_DAILY_SCORECARD_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\soc_pax_daily_scorecard_v.mas,,,,
STATION_CLASSIFICATION_MANAGER,output\EDA\EDASERVE\ops_analytics\data\master\airport\station_classification_manager.mas,,,,
STATION_CLASSIFICATION_MANAGER_DIM_C,output\EDA\EDASERVE\ops_analytics\data\master\airport\station_classification_manager_dim_c.mas,,,,
STATION_GROUP_DIM_C,output\EDA\EDASERVE\ops_analytics\data\master\airport\station_group_dim_c.mas,,,,
STATION_MASTER_CBO,output\EDA\EDASERVE\ops_analytics\data\master\airport\station_master_cbo.mas,,,,
STATION_SERVICE_PROVIDER_FOR_SERVICE_DIM_C,output\EDA\EDASERVE\ops_analytics\data\master\airport\station_service_provider_for_service_dim_c.mas,,,,
STG_OPRN_BAG_DETAIL_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\stg_oprn_bag_detail_v.mas,,,,
stg_oprn_cnx_detail_v,output\EDA\EDASERVE\ops_analytics\data\master\airport\stg_oprn_cnx_detail_v.mas,,,,
STG_OPRN_CNX_GROUPS2_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\stg_oprn_cnx_groups2_v.mas,,,,
STG_OPRN_CNX_SUMMARY_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\stg_oprn_cnx_summary_v.mas,,,,
STG_OPRN_SSR_DETAIL_V,output\EDA\EDASERVE\ops_analytics\data\master\airport\stg_oprn_ssr_detail_v.mas,,,,
TABLE_PRIVILEGE_MAP,output\EDA\EDASERVE\ops_analytics\data\master\airport\table_privilege_map.mas,,,,
TASK,output\EDA\EDASERVE\ops_analytics\data\master\airport\task.mas,,,,
TASKCODE,output\EDA\EDASERVE\ops_analytics\data\master\airport\taskcode.mas,,,,
TASKCOUNT,output\EDA\EDASERVE\ops_analytics\data\master\airport\taskcount.mas,,,,
TIMEBAND,output\EDA\EDASERVE\ops_analytics\data\master\airport\timeband.mas,,,,
TIMEBANDGROUP,output\EDA\EDASERVE\ops_analytics\data\master\airport\timebandgroup.mas,,,,
TIMEBANDLINE,output\EDA\EDASERVE\ops_analytics\data\master\airport\timebandline.mas,,,,
TIMESHEET,output\EDA\EDASERVE\ops_analytics\data\master\airport\timesheet.mas,,,,
VI_RS_ROSTER_STATUS,output\EDA\EDASERVE\ops_analytics\data\master\airport\vi_rs_roster_status.mas,,,,
v_dcs_flts_departures,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_flts_departures.mas,,,,
V_DCS_PAX,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax.mas,,,,
V_DCS_PAX_APIS_DTL,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax_apis_dtl.mas,,,,
V_DCS_PAX_DTL,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax_dtl.mas,,,,
V_DCS_PAX_HIST_DTL,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax_hist_dtl.mas,,,,
V_DCS_PAX_OUTBND_SEG_DTL,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax_outbnd_seg_dtl.mas,,,,
V_DCS_PAX_TAG_DTL,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dcs_pax_tag_dtl.mas,,,,
V_DEP_ARR_DATE,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_dep_arr_date.mas,,,,
v_itinerary_segments,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_itinerary_segments.mas,,,,
V_PASSENGERS,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_passengers.mas,,,,
V_PASSENGERS_HDBK_FLOWN,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_passengers_hdbk_flown.mas,,,,
v_passengers_hdbk_gross,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_passengers_hdbk_gross.mas,,,,
V_PASSENGER_DETAILS,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_passenger_details.mas,,,,
V_PNR_HEADER,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_pnr_header.mas,,,,
V_PNR_REMARKS,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_pnr_remarks.mas,,,,
V_PUNCHEVENT,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_punchevent.mas,,,,
V_SEATS,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_seats.mas,,,,
V_SEAT_DATA,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_seat_data.mas,,,,
V_SEG_LEGS,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_seg_legs.mas,,,,
V_V_DCS_PAX,output\EDA\EDASERVE\ops_analytics\data\master\airport\v_v_dcs_pax.mas,,,,
WKGROVERLAPCFG,output\EDA\EDASERVE\ops_analytics\data\master\airport\wkgroverlapcfg.mas,,,,
WORKGROUP,output\EDA\EDASERVE\ops_analytics\data\master\airport\workgroup.mas,,,,
WORKGROUPMM,output\EDA\EDASERVE\ops_analytics\data\master\airport\workgroupmm.mas,,,,
WORKGROUP_SNAP,output\EDA\EDASERVE\ops_analytics\data\master\airport\workgroup_snap.mas,,,,
ZONECITYLISTS,output\EDA\EDASERVE\ops_analytics\data\master\airport\zonecitylists.mas,,,,
ZONENAMES,output\EDA\EDASERVE\ops_analytics\data\master\airport\zonenames.mas,,,,
AC_CREW_ACTIVITY_PAY_DET_AGG,output\EDA\EDASERVE\ops_analytics\data\master\fops\ac_crew_activity_pay_det_agg.mas,,,,
BUDGET_ABSENTEEISM_BYMTH,output\EDA\EDASERVE\ops_analytics\data\master\fops\budget_absenteeism_bymth.mas,,,,
BUDGET_ABSENTEEISM_HARDHRSAMT,output\EDA\EDASERVE\ops_analytics\data\master\fops\budget_absenteeism_hardhrsamt.mas,,,,
BUDGET_HOURS_DATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\budget_hours_data.mas,,,,
BUDGET_TEMP_SUPERVISOR,output\EDA\EDASERVE\ops_analytics\data\master\fops\budget_temp_supervisor.mas,,,,
CAB_CREW_PBS_FB,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_fb.mas,,,,
CAB_CREW_PBS_FD,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_fd.mas,,,,
CAB_CREW_PBS_FG,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_fg.mas,,,,
CAB_CREW_PBS_FS,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_fs.mas,,,,
CAB_CREW_PBS_HH,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_hh.mas,,,,
CAB_CREW_PBS_SI,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_si.mas,,,,
CAB_CREW_PBS_TT,output\EDA\EDASERVE\ops_analytics\data\master\fops\cab_crew_pbs_tt.mas,,,,
FLT_CREW_BLOCK,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_block.mas,,,,
FLT_CREW_CURRENT_EMP,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_current_emp.mas,,,,
FLT_CREW_DUTY,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_duty.mas,,,,
FLT_CREW_DUTY_CAR,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_duty_car.mas,,,,
FLT_CREW_EMP,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_emp.mas,,,,
FLT_CREW_LEG,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_leg.mas,,,,
FLT_CREW_MO_BLOCK_HRS,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_mo_block_hrs.mas,,,,
FLT_CREW_PAIRING,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pairing.mas,,,,
FLT_CREW_PAIRING_NEW,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pairing_new.mas,,,,
FLT_CREW_PAY_501,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pay_501.mas,,,,
FLT_CREW_PAY_5R1,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pay_5r1.mas,,,,
FLT_CREW_PILOT,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pilot.mas,,,,
FLT_CREW_PLN_PAIRINGS,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pln_pairings.mas,,,,
FLT_CREW_REG_DUTY_PERIOD,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_reg_duty_period.mas,,,,
flt_crew_try,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try.mas,,,FLT_CREW_EMP,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_emp.mas
flt_crew_try,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try.mas,,,FLT_CREW_BLOCK,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_block.mas
flt_crew_try,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try.mas,,,FLT_CREW_PAIRING,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pairing.mas
flt_crew_try,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try.mas,,,FLT_CREW_DUTY,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_duty.mas
flt_crew_try,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try.mas,,,FLT_CREW_LEG,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_leg.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_EMP,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_emp.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_BLOCK,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_block.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_PAIRING,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_pairing.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_LEG,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_leg.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_DUTY_CAR,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_duty_car.mas
flt_crew_try2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_try2.mas,,,FLT_CREW_DUTY,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_crew_duty.mas
flt_ops_pay_extract_combined,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_combined.mas,,,FLT_OPS_PAY_EXTRACT_RECORD_1,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_1.mas
flt_ops_pay_extract_combined,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_combined.mas,,,FLT_OPS_PAY_EXTRACT_RECORD_2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_2.mas
flt_ops_pay_extract_combined,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_combined.mas,,,FLT_OPS_PAY_EXTRACT_RECORD_3,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_3.mas
flt_ops_pay_extract_combined,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_combined.mas,,,FLT_OPS_PAY_EXTRACT_RECORD_4,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_4.mas
FLT_OPS_PAY_EXTRACT_RECORD_1,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_1.mas,,,,
FLT_OPS_PAY_EXTRACT_RECORD_2,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_2.mas,,,,
FLT_OPS_PAY_EXTRACT_RECORD_3,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_3.mas,,,,
FLT_OPS_PAY_EXTRACT_RECORD_4,output\EDA\EDASERVE\ops_analytics\data\master\fops\flt_ops_pay_extract_record_4.mas,,,,
FOPS_ABSENTEEISM_HISTORICAL,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_absenteeism_historical.mas,,,,
FOPS_BLK_MONTH,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_blk_month.mas,,,,
FOPS_KPI_SET_3XX,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_kpi_set_3xx.mas,,,,
FOPS_KPI_SET_EMJ,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_kpi_set_emj.mas,,,,
FOPS_KPI_SET_OUT_3XX,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_kpi_set_out_3xx.mas,,,,
FOPS_KPI_SET_OUT_EMJ,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_kpi_set_out_emj.mas,,,,
FOPS_XCREW_CHAIN_DAILY,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_chain_daily.mas,,,,
FOPS_XCREW_CLASSIF_OF_CHD,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_classif_of_chd.mas,,,,
FOPS_XCREW_CREW_MEMBER,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_crew_member.mas,,,,
FOPS_XCREW_CRM_ADD_QUAL,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_crm_add_qual.mas,,,,
FOPS_XCREW_CRM_HOME_BASE,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_crm_home_base.mas,,,,
FOPS_XCREW_DUTY,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_duty.mas,,,,
FOPS_XCREW_PERSONAL_PERIOD,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_personal_period.mas,,,,
FOPS_XCREW_QUALIFICATION,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_qualification.mas,,,,
FOPS_XCREW_RANK,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_rank.mas,,,,
FOPS_XCREW_ROSTER_TAG,output\EDA\EDASERVE\ops_analytics\data\master\fops\fops_xcrew_roster_tag.mas,,,,
HRR_OVERALL,output\EDA\EDASERVE\ops_analytics\data\master\fops\hrr_overall.mas,,,,
HRR_SEPARATE,output\EDA\EDASERVE\ops_analytics\data\master\fops\hrr_separate.mas,,,,
KPI_FOPS_FORUM,output\EDA\EDASERVE\ops_analytics\data\master\fops\kpi_fops_forum.mas,,,,
KPI_FOPS_FORUM_WITHROUGE,output\EDA\EDASERVE\ops_analytics\data\master\fops\kpi_fops_forum_withrouge.mas,,,,
MAINLINE_TEMP_SUP_RATES,output\EDA\EDASERVE\ops_analytics\data\master\fops\mainline_temp_sup_rates.mas,,,,
NRFO_BUFFER,output\EDA\EDASERVE\ops_analytics\data\master\fops\nrfo_buffer.mas,,,,
OPTIBLOCKS_SPEEDS,output\EDA\EDASERVE\ops_analytics\data\master\fops\optiblocks_speeds.mas,,,,
OPTIBLOCK_ADHOC_REPORT_SHEET1,output\EDA\EDASERVE\ops_analytics\data\master\fops\optiblock_adhoc_report.mas,,,,
OPTIBLOCK_ADHOC_REPORT_JAZZ_SHEET1,output\EDA\EDASERVE\ops_analytics\data\master\fops\optiblock_adhoc_report_jazz.mas,,,,
OPTIBLOCK_ADHOC_SABRE_SHEET1,output\EDA\EDASERVE\ops_analytics\data\master\fops\optiblock_adhoc_sabre.mas,,,,
OPTIBLOCK_ADHOC_SABRE_JAZZ_SHEET1,output\EDA\EDASERVE\ops_analytics\data\master\fops\optiblock_adhoc_sabre_jazz.mas,,,,
OUTLOOK_DOLLARS_DATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\outlook_dollars_data.mas,,,,
OUTLOOK_HOURS_DATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\outlook_hours_data.mas,,,,
PAIRING_DUTY_PERIOD,output\EDA\EDASERVE\ops_analytics\data\master\fops\pairing_duty_period.mas,,,,
PBS_BH_BLOCKS2,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_bh_blocks2.mas,,,,
PBS_BLOCKS1,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_blocks1.mas,,,,
PBS_HH,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_hh.mas,,,,
PBS_HS,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_hs.mas,,,,
PBS_LT_BLOCKS2,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_lt_blocks2.mas,,,,
PBS_OA_BLOCKS2,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_oa_blocks2.mas,,,,
PBS_PB,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_pb.mas,,,,
PBS_PD,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_pd.mas,,,,
PBS_PG,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_pg.mas,,,,
PBS_PS,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_ps.mas,,,,
PBS_RS_BLOCKS2,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_rs_blocks2.mas,,,,
PBS_SI,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_si.mas,,,,
PBS_SI_FLTOPS,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_si_fltops.mas,,,,
PBS_SS,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_ss.mas,,,,
PBS_USAGE,output\EDA\EDASERVE\ops_analytics\data\master\fops\pbs_usage.mas,,,,
PQRM_COURSESUBGROUPING,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_coursesubgrouping.mas,,,,
PQRM_EMPLOYEENAME,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_employeename.mas,,,,
PQRM_INSTRUCTORLOOKUP,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_instructorlookup.mas,,,,
PQRM_SCHEDULEDSESSIONS,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_scheduledsessions.mas,,,,
PQRM_TPENDCHK,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_tpendchk.mas,,,,
PQRM_TRAININGLIST,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_traininglist.mas,,,,
PQRM_TTRNFACT,output\EDA\EDASERVE\ops_analytics\data\master\fops\pqrm_ttrnfact.mas,,,,
REF_CPCI_LIDO,output\EDA\EDASERVE\ops_analytics\data\master\fops\ref_cpci_lido.mas,,,,
REF_CPCI_LIDOCRZ_TYPES,output\EDA\EDASERVE\ops_analytics\data\master\fops\ref_cpci_lidocrz_types.mas,,,,
REF_CPCI_MAINT,output\EDA\EDASERVE\ops_analytics\data\master\fops\ref_cpci_maint.mas,,,,
REF_CPCI_TYPES,output\EDA\EDASERVE\ops_analytics\data\master\fops\ref_cpci_types.mas,,,,
REF_LIDO_FUEL_PRICE,output\EDA\EDASERVE\ops_analytics\data\master\fops\ref_lido_fuel_price.mas,,,,
ROUGESETDATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\rougesetdata.mas,,,,
SETDATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\setdata.mas,,,,
SET_DATA,output\EDA\EDASERVE\ops_analytics\data\master\fops\set_data.mas,,,,
WOR_FOPS_APU_USAGE,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_apu_usage.mas,,,,
WOR_FOPS_DISCRETIONARY_FUEL,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_discretionary_fuel.mas,,,,
WOR_FOPS_FUEL_REQUESTS,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_fuel_requests.mas,,,,
WOR_FOPS_RE_DISPATCH,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_re_dispatch.mas,,,,
WOR_FOPS_SINGLE_ENGINE_TAXI_3XX,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_single_engine_taxi_3xx.mas,,,,
WOR_FOPS_SINGLE_ENGINE_TAXI_EMB,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_single_engine_taxi_emb.mas,,,,
WOR_FOPS_SOP_COMPLIANCE,output\EDA\EDASERVE\ops_analytics\data\master\fops\wor_fops_sop_compliance.mas,,,,
ZFWCRITICALROUTES,output\EDA\EDASERVE\ops_analytics\data\master\fops\zfwcriticalroutes.mas,,,,
BUDGET_DOLLARS_DATA_IFS,output\EDA\EDASERVE\ops_analytics\data\master\ifs\budget_dollars_data_ifs.mas,,,,
BUDGET_HOURS_DATA_IFS,output\EDA\EDASERVE\ops_analytics\data\master\ifs\budget_hours_data_ifs.mas,,,,
cab_crew_pay_extract_combined,output\EDA\EDASERVE\ops_analytics\data\master\ifs\cab_crew_pay_extract_combined.mas,,,,
CAB_CREW_PAY_EXTRACT_RECORD_1,output\EDA\EDASERVE\ops_analytics\data\master\ifs\cab_crew_pay_extract_record_1.mas,,,,
CAB_CREW_PAY_EXTRACT_RECORD_2,output\EDA\EDASERVE\ops_analytics\data\master\ifs\cab_crew_pay_extract_record_2.mas,,,,
CAB_CREW_PAY_EXTRACT_RECORD_3,output\EDA\EDASERVE\ops_analytics\data\master\ifs\cab_crew_pay_extract_record_3.mas,,,,
CAB_CREW_PAY_EXTRACT_RECORD_4,output\EDA\EDASERVE\ops_analytics\data\master\ifs\cab_crew_pay_extract_record_4.mas,,,,
IFS_ABSENTEEISM_HISTORICAL,output\EDA\EDASERVE\ops_analytics\data\master\ifs\ifs_absenteeism_historical.mas,,,,
IFS_APPLAUSE_TRAINED_LIST,output\EDA\EDASERVE\ops_analytics\data\master\ifs\ifs_applause_trained_list.mas,,,,
IFS_APPLAUSE_TRAINED_LIST,output\EDA\EDASERVE\ops_analytics\data\master\ifs\ifs_applause_training_list.mas,,,,
IFS_CUPE_EXTERNAL_DATA,output\EDA\EDASERVE\ops_analytics\data\master\ifs\ifs_cupe_external_data.mas,,,,
IFS_CUPE_EXTERNAL_DATA_BY_BASE,output\EDA\EDASERVE\ops_analytics\data\master\ifs\ifs_cupe_external_data_by_base.mas,,,,
